site,date,start_hour,peak_wind_speed
2410,2018-08-19,7,6.1
2410,2018-08-19,8,6.1
2410,2018-08-19,9,6.3
2410,2018-08-19,10,6.5
2410,2018-08-19,11,6.2
2410,2018-08-19,12,6.4
2410,2018-08-19,13,6.7
2410,2018-08-19,14,7.0
2410,2018-08-19,15,6.3
2410,2018-08-19,16,6.4
2410,2018-08-19,17,6.6
2410,2018-08-19,18,5.6
2410,2018-08-19,19,7.4
2410,2018-08-19,20,7.6
2410,2018-08-19,21,9.6
2410,2018-08-19,22,8.8
2410,2018-08-19,23,8.1
2410,2018-08-20,0,7.6
2410,2018-08-20,1,8.1
2410,2018-08-20,2,6.8
2410,2018-08-20,3,7.3
2410,2018-08-20,4,7.0
2410,2018-08-20,5,9.4
2410,2018-08-20,6,8.6
2410,2018-08-20,7,8.7
2410,2018-08-20,8,7.7
2410,2018-08-20,9,7.7
2410,2018-08-20,10,8.1
2410,2018-08-20,11,8.8
2410,2018-08-20,12,8.3
2410,2018-08-20,13,9.0
2410,2018-08-20,14,10.7
2410,2018-08-20,15,12.0
2410,2018-08-20,16,11.9
2410,2018-08-20,17,10.8
2410,2018-08-20,18,10.4
2410,2018-08-20,19,9.3
2410,2018-08-20,20,9.1
2410,2018-08-20,21,8.3
2410,2018-08-20,22,7.5
2410,2018-08-20,23,6.2
2410,2018-08-21,0,7.8
2410,2018-08-21,1,7.1
2410,2018-08-21,2,7.1
2410,2018-08-21,3,6.5
2410,2018-08-21,4,6.4
2410,2018-08-21,5,7.0
2410,2018-08-21,6,6.2
2410,2018-08-21,7,6.1
2410,2018-08-21,8,5.7
2410,2018-08-21,9,5.9
2410,2018-08-21,10,5.5
2410,2018-08-21,11,5.4
2410,2018-08-21,12,7.2
2410,2018-08-21,13,7.9
2410,2018-08-21,14,9.1
2410,2018-08-21,15,9.6
2410,2018-08-21,16,8.6
2410,2018-08-21,17,9.1
2410,2018-08-21,18,7.5
2410,2018-08-21,19,7.5
2410,2018-08-21,20,6.6
2410,2018-08-21,21,7.0
2410,2018-08-21,22,5.9
2410,2018-08-21,23,6.1
2410,2018-08-22,0,6.4
2410,2018-08-22,1,5.1
2410,2018-08-22,2,6.2
2410,2018-08-22,3,5.1
2410,2018-08-22,4,4.4
2410,2018-08-22,5,4.5
2410,2018-08-22,6,4.7
2410,2018-08-22,7,5.0
2410,2018-08-22,8,5.3
2410,2018-08-22,9,6.3
2410,2018-08-22,10,6.7
2410,2018-08-22,11,8.2
2410,2018-08-22,12,10.3
2410,2018-08-22,13,9.0
2410,2018-08-22,14,9.8
2410,2018-08-22,15,9.2
2410,2018-08-22,16,9.5
2410,2018-08-22,17,8.6
2410,2018-08-22,18,7.8
2410,2018-08-22,19,6.6
2410,2018-08-22,20,6.3
2410,2018-08-22,21,5.0
2410,2018-08-22,22,4.7
2410,2018-08-22,23,4.4
2410,2018-08-23,0,4.4
2410,2018-08-23,1,4.7
2410,2018-08-23,2,5.3
2410,2018-08-23,3,4.9
2410,2018-08-23,4,5.2
2410,2018-08-23,5,5.4
2410,2018-08-23,6,4.5
2410,2018-08-23,7,5.8
2410,2018-08-23,8,5.9
2410,2018-08-23,9,6.8
2410,2018-08-23,10,7.6
2410,2018-08-23,11,7.2
2410,2018-08-23,12,9.1
2410,2018-08-23,13,8.7
2410,2018-08-23,14,9.0
2410,2018-08-23,15,9.4
2410,2018-08-23,16,9.0
2410,2018-08-23,17,7.8
2410,2018-08-23,18,8.9
2410,2018-08-23,19,8.2
2410,2018-08-23,20,6.2
2410,2018-08-23,21,5.8
2410,2018-08-23,22,6.9
2410,2018-08-23,23,5.9
2410,2018-08-24,0,6.6
2410,2018-08-24,1,5.4
2410,2018-08-24,2,5.8
2410,2018-08-24,3,6.7
2410,2018-08-24,4,5.2
2410,2018-08-24,5,5.1
2410,2018-08-24,6,4.7
2410,2018-08-24,7,4.6
2410,2018-08-24,8,3.9
2410,2018-08-24,9,4.6
2410,2018-08-24,10,6.0
2410,2018-08-24,11,6.2
2410,2018-08-24,12,6.4
2410,2018-08-24,13,7.6
2410,2018-08-24,14,8.2
2410,2018-08-24,15,8.7
2410,2018-08-24,16,9.1
2410,2018-08-24,17,8.9
2410,2018-08-24,18,8.0
2410,2018-08-24,19,6.5
2410,2018-08-24,20,6.8
2410,2018-08-24,21,6.6
2410,2018-08-24,22,6.3
2410,2018-08-24,23,6.2
2410,2018-08-25,0,7.3
2410,2018-08-25,1,6.4
2410,2018-08-25,2,6.9
2410,2018-08-25,3,5.8
2410,2018-08-25,4,5.2
2410,2018-08-25,5,4.8
2410,2018-08-25,6,4.4
2410,2018-08-25,7,4.8
2410,2018-08-25,8,4.9
2410,2018-08-25,9,5.0
2410,2018-08-25,10,5.4
2410,2018-08-25,11,5.2
2410,2018-08-25,12,5.4
2410,2018-08-25,13,6.4
2410,2018-08-25,14,6.9
2410,2018-08-25,15,7.3
2410,2018-08-25,16,7.3
2410,2018-08-25,17,7.3
2410,2018-08-25,18,6.9
2410,2018-08-25,19,5.9
2410,2018-08-25,20,5.4
2410,2018-08-25,21,7.8
2410,2018-08-25,22,7.9
2410,2018-08-25,23,6.8
2410,2018-08-26,0,7.1
2410,2018-08-26,1,6.4
2410,2018-08-26,2,6.2
2410,2018-08-26,3,6.0
2410,2018-08-26,4,5.6
2410,2018-08-26,5,4.8
2410,2018-08-26,6,4.9
2410,2018-08-26,7,5.2
2410,2018-08-26,8,6.1
2410,2018-08-26,9,5.6
2410,2018-08-26,10,7.0
2410,2018-08-26,11,8.1
2410,2018-08-26,12,8.7
2410,2018-08-26,13,7.8
2410,2018-08-26,14,8.8
2410,2018-08-26,15,9.2
2410,2018-08-26,16,10.1
2410,2018-08-26,17,8.8
2410,2018-08-26,18,8.5
2410,2018-08-26,19,8.1
2410,2018-08-26,20,7.3
2410,2018-08-26,21,8.0
2410,2018-08-26,22,7.4
2410,2018-08-26,23,7.9
2410,2018-08-27,0,7.6
2410,2018-08-27,1,7.6
2410,2018-08-27,2,7.2
2410,2018-08-27,3,7.7
2410,2018-08-27,4,8.3
2410,2018-08-27,5,7.2
2410,2018-08-27,6,7.1
2410,2018-08-27,7,7.7
2410,2018-08-27,8,8.0
2410,2018-08-27,9,8.1
2410,2018-08-27,10,8.1
2410,2018-08-27,11,8.5
2410,2018-08-27,12,9.1
2410,2018-08-27,13,9.0
2410,2018-08-27,14,10.0
2410,2018-08-27,15,9.9
2410,2018-08-27,16,9.7
2410,2018-08-27,17,10.2
2410,2018-08-27,18,7.8
2410,2018-08-27,19,7.6
2410,2018-08-27,20,7.4
2410,2018-08-27,21,7.1
2410,2018-08-27,22,7.5
2410,2018-08-27,23,7.4
2410,2018-08-28,0,6.5
2410,2018-08-28,1,5.3
2410,2018-08-28,2,5.9
2410,2018-08-28,3,5.4
2410,2018-08-28,4,5.0
2410,2018-08-28,5,5.4
2410,2018-08-28,6,5.0
2410,2018-08-28,7,5.7
2410,2018-08-28,8,5.4
2410,2018-08-28,9,4.6
2410,2018-08-28,10,4.5
2410,2018-08-28,11,6.8
2410,2018-08-28,12,7.7
2410,2018-08-28,13,8.4
2410,2018-08-28,14,9.5
2410,2018-08-28,15,8.7
2410,2018-08-28,17,9.1
2410,2018-08-28,18,8.1
2410,2018-08-28,19,7.3
2410,2018-08-28,20,6.8
2410,2018-08-28,21,6.5
2410,2018-08-28,22,4.7
2410,2018-08-28,23,4.4
2410,2018-08-29,0,3.6
2410,2018-08-29,1,2.6
2410,2018-08-29,2,3.0
2410,2018-08-29,3,3.1
2410,2018-08-29,4,2.7
2410,2018-08-29,5,3.0
2410,2018-08-29,6,2.5
2410,2018-08-29,7,3.3
2410,2018-08-29,8,5.1
2410,2018-08-29,9,5.1
2410,2018-08-29,10,7.7
2410,2018-08-29,11,7.7
2410,2018-08-29,12,8.8
2410,2018-08-29,13,8.9
2410,2018-08-29,14,9.2
2410,2018-08-29,15,9.4
2410,2018-08-29,16,8.6
2410,2018-08-29,17,8.7
2410,2018-08-29,18,8.7
2410,2018-08-29,19,6.7
2410,2018-08-29,20,4.7
2410,2018-08-29,21,3.9
2410,2018-08-29,22,3.5
2410,2018-08-29,23,2.4
2410,2018-08-30,0,2.5
2410,2018-08-30,1,2.3
2410,2018-08-30,2,2.3
2410,2018-08-30,3,4.3
2410,2018-08-30,4,4.3
2410,2018-08-30,5,4.5
2410,2018-08-30,6,5.3
2410,2018-08-30,7,5.2
2410,2018-08-30,8,4.8
2410,2018-08-30,9,4.9
2410,2018-08-30,10,5.5
2410,2018-08-30,11,7.4
2410,2018-08-30,12,7.1
2410,2018-08-30,13,8.3
2410,2018-08-30,14,8.0
2410,2018-08-30,15,7.0
2410,2018-08-30,16,7.6
2410,2018-08-30,17,8.0
2410,2018-08-30,18,8.0
2410,2018-08-30,19,6.8
2410,2018-08-30,20,5.2
2410,2018-08-30,21,4.9
2410,2018-08-30,22,5.1
2410,2018-08-30,23,4.1
2410,2018-08-31,0,3.1
2410,2018-08-31,1,4.3
2410,2018-08-31,2,5.0
2410,2018-08-31,3,4.4
2410,2018-08-31,4,5.8
2410,2018-08-31,5,5.2
2410,2018-08-31,6,5.3
2410,2018-08-31,7,4.9
2410,2018-08-31,8,4.8
2410,2018-08-31,9,4.8
2410,2018-08-31,10,5.0
2410,2018-08-31,11,5.2
2410,2018-08-31,12,6.4
2410,2018-08-31,13,6.3
2410,2018-08-31,14,7.7
2410,2018-08-31,15,7.9
2410,2018-08-31,16,8.0
2410,2018-08-31,17,8.2
2410,2018-08-31,18,7.0
2410,2018-08-31,19,6.9
2410,2018-08-31,20,5.0
2410,2018-08-31,21,4.4
2410,2018-08-31,22,3.5
2410,2018-08-31,23,5.0
2410,2018-09-01,0,7.8
2410,2018-09-01,1,6.6
2410,2018-09-01,2,6.1
2410,2018-09-01,3,5.3
2410,2018-09-01,4,4.4
2410,2018-09-01,5,2.5
2410,2018-09-01,6,4.1
2410,2018-09-01,7,4.5
2410,2018-09-01,8,4.7
2410,2018-09-01,9,5.7
2410,2018-09-01,10,6.6
2410,2018-09-01,11,6.5
2410,2018-09-01,12,6.3
2410,2018-09-01,13,6.6
2410,2018-09-01,14,7.5
2410,2018-09-01,15,6.3
2410,2018-09-01,16,7.3
2410,2018-09-01,17,8.6
2410,2018-09-01,18,7.4
2410,2018-09-01,19,7.5
2410,2018-09-01,20,7.1
2410,2018-09-01,21,5.7
2410,2018-09-01,22,6.6
2410,2018-09-01,23,6.9
2410,2018-09-02,0,7.3
2410,2018-09-02,1,7.2
2410,2018-09-02,2,6.7
2410,2018-09-02,3,6.3
2410,2018-09-02,4,5.3
2410,2018-09-02,5,4.0
2410,2018-09-02,6,4.1
2410,2018-09-02,7,4.0
2410,2018-09-02,8,4.8
2410,2018-09-02,9,4.8
2410,2018-09-02,10,4.8
2410,2018-09-02,11,6.5
2410,2018-09-02,12,5.3
2410,2018-09-02,13,6.1
2410,2018-09-02,14,6.1
2410,2018-09-02,15,7.6
2410,2018-09-02,16,8.0
2410,2018-09-02,17,10.4
2410,2018-09-02,18,9.1
2410,2018-09-02,19,9.4
2410,2018-09-02,20,9.9
2410,2018-09-02,21,10.6
2410,2018-09-02,22,7.8
2410,2018-09-02,23,7.6
2410,2018-09-03,0,4.5
2410,2018-09-03,1,6.1
2410,2018-09-03,2,7.0
2410,2018-09-03,3,5.6
2410,2018-09-03,4,5.6
2410,2018-09-03,5,5.1
2410,2018-09-03,6,4.3
2410,2018-09-03,7,5.3
2410,2018-09-03,8,5.6
2410,2018-09-03,9,6.0
2410,2018-09-03,10,7.3
2410,2018-09-03,11,7.5
2410,2018-09-03,12,8.3
2410,2018-09-03,13,7.4
2410,2018-09-03,14,7.8
2410,2018-09-03,15,8.3
2410,2018-09-03,16,9.5
2410,2018-09-03,17,8.6
2410,2018-09-03,18,8.3
2410,2018-09-03,19,9.3
2410,2018-09-03,20,7.3
2410,2018-09-03,21,6.8
2410,2018-09-03,22,5.3
2410,2018-09-03,23,6.1
2410,2018-09-04,0,6.3
2410,2018-09-04,1,6.6
2410,2018-09-04,2,6.1
2410,2018-09-04,3,5.2
2410,2018-09-04,4,6.3
2410,2018-09-04,5,6.4
2410,2018-09-04,6,4.9
2410,2018-09-04,7,4.1
2410,2018-09-04,8,5.7
2410,2018-09-04,9,6.5
2410,2018-09-04,10,6.7
2410,2018-09-04,11,6.2
2410,2018-09-04,12,6.2
2410,2018-09-04,13,6.0
2410,2018-09-04,14,5.9
2410,2018-09-04,15,7.1
2410,2018-09-04,16,7.9
2410,2018-09-04,17,8.7
2410,2018-09-04,18,8.2
2410,2018-09-04,19,8.4
2410,2018-09-04,20,6.8
2410,2018-09-04,21,6.3
2410,2018-09-04,22,6.6
2410,2018-09-04,23,6.0
2410,2018-09-05,0,5.6
2410,2018-09-05,1,6.5
2410,2018-09-05,2,5.9
2410,2018-09-05,3,5.4
2410,2018-09-05,4,6.3
2410,2018-09-05,5,6.3
2410,2018-09-05,6,6.5
2410,2018-09-05,7,7.3
2410,2018-09-05,8,8.0
2410,2018-09-05,9,6.7
2410,2018-09-05,10,7.7
2410,2018-09-05,11,8.4
2410,2018-09-05,12,9.0
2410,2018-09-05,13,10.3
2410,2018-09-05,14,10.7
2410,2018-09-05,15,10.7
2410,2018-09-05,16,11.5
2410,2018-09-05,17,11.4
2410,2018-09-05,18,11.1
2410,2018-09-05,19,8.3
2410,2018-09-05,20,6.6
2410,2018-09-05,21,6.0
2410,2018-09-05,22,6.0
2410,2018-09-05,23,6.7
2410,2018-09-06,0,5.7
2410,2018-09-06,1,5.3
2410,2018-09-06,2,5.0
2410,2018-09-06,3,6.1
2410,2018-09-06,4,6.1
2410,2018-09-06,5,5.3
2410,2018-09-06,6,4.1
2410,2018-09-06,7,5.2
2410,2018-09-06,8,5.2
2410,2018-09-06,9,5.0
2410,2018-09-06,10,6.5
2410,2018-09-06,11,6.0
2410,2018-09-06,12,6.0
2410,2018-09-06,13,5.9
2410,2018-09-06,14,5.7
2410,2018-09-06,15,5.5
2410,2018-09-06,16,5.6
2410,2018-09-06,17,4.6
2410,2018-09-06,18,4.8
2410,2018-09-06,19,4.3
2410,2018-09-06,20,5.4
2410,2018-09-06,21,6.2
2410,2018-09-06,22,6.2
2410,2018-09-06,23,6.1
2410,2018-09-07,0,4.1
2410,2018-09-07,1,3.8
2410,2018-09-07,2,4.1
2410,2018-09-07,3,3.7
2410,2018-09-07,4,3.8
2410,2018-09-07,5,5.0
2410,2018-09-07,6,4.1
2410,2018-09-07,7,4.6
2410,2018-09-07,8,4.3
2410,2018-09-07,9,5.3
2410,2018-09-07,10,4.7
2410,2018-09-07,11,4.4
2410,2018-09-07,12,5.2
2410,2018-09-07,13,4.3
2410,2018-09-07,14,4.8
2410,2018-09-07,15,6.8
2410,2018-09-07,16,6.6
2410,2018-09-07,17,5.9
2410,2018-09-07,18,5.1
2410,2018-09-07,19,5.0
2410,2018-09-07,20,3.7
2410,2018-09-07,21,5.1
2410,2018-09-07,22,3.9
2410,2018-09-07,23,4.8
2410,2018-09-08,0,5.0
2410,2018-09-08,1,4.9
2410,2018-09-08,2,3.7
2410,2018-09-08,3,3.6
2410,2018-09-08,4,4.0
2410,2018-09-08,5,4.1
2410,2018-09-08,6,6.1
2410,2018-09-08,7,6.6
2410,2018-09-08,8,5.5
2410,2018-09-08,9,5.6
2410,2018-09-08,10,6.0
2410,2018-09-08,11,5.3
2410,2018-09-08,12,5.8
2410,2018-09-08,13,7.0
2410,2018-09-08,14,8.2
2410,2018-09-08,15,8.0
2410,2018-09-08,16,6.8
2410,2018-09-08,17,7.0
2410,2018-09-08,18,7.2
2410,2018-09-08,19,5.7
2410,2018-09-08,20,4.0
2410,2018-09-08,21,5.4
2410,2018-09-08,22,4.2
2410,2018-09-08,23,3.4
2410,2018-09-09,0,2.9
2410,2018-09-09,1,4.9
2410,2018-09-09,2,4.4
2410,2018-09-09,3,3.7
2410,2018-09-09,4,4.5
2410,2018-09-09,5,4.8
2410,2018-09-09,6,3.6
2410,2018-09-09,7,5.4
2410,2018-09-09,8,5.1
2410,2018-09-09,9,4.2
2410,2018-09-09,10,5.3
2410,2018-09-09,11,5.1
2410,2018-09-09,12,4.1
2410,2018-09-09,13,4.5
2410,2018-09-09,14,5.3
2410,2018-09-09,15,7.5
2410,2018-09-09,16,7.5
2410,2018-09-09,17,5.4
2410,2018-09-09,18,5.2
2410,2018-09-09,19,6.0
2410,2018-09-09,20,5.1
2410,2018-09-09,21,5.7
2410,2018-09-09,22,7.5
2410,2018-09-09,23,6.2
2410,2018-09-10,0,7.7
2410,2018-09-10,1,5.1
2410,2018-09-10,2,5.4
2410,2018-09-10,3,5.6
2410,2018-09-10,4,4.4
2410,2018-09-10,5,3.6
2410,2018-09-10,6,4.7
2410,2018-09-10,7,5.0
2410,2018-09-10,8,4.5
2410,2018-09-10,9,4.5
2410,2018-09-10,10,4.2
2410,2018-09-10,11,4.4
2410,2018-09-10,12,4.4
2410,2018-09-10,13,5.7
2410,2018-09-10,14,7.2
2410,2018-09-10,15,7.3
2410,2018-09-10,16,6.9
2410,2018-09-10,17,6.8
2410,2018-09-10,18,5.4
2410,2018-09-10,19,4.9
2410,2018-09-10,20,6.4
2410,2018-09-10,21,6.7
2410,2018-09-10,22,6.2
2410,2018-09-10,23,5.8
2410,2018-09-11,0,5.1
2410,2018-09-11,1,4.1
2410,2018-09-11,2,4.6
2410,2018-09-11,3,4.8
2410,2018-09-11,4,6.1
2410,2018-09-11,5,4.5
2410,2018-09-11,6,5.1
2410,2018-09-11,7,7.2
2410,2018-09-11,8,7.0
2410,2018-09-11,9,7.2
2410,2018-09-11,10,6.3
2410,2018-09-11,11,6.8
2410,2018-09-11,12,7.3
2410,2018-09-11,13,8.3
2410,2018-09-11,14,9.0
2410,2018-09-11,15,8.7
2410,2018-09-11,16,8.5
2410,2018-09-11,17,7.8
2410,2018-09-11,18,8.8
2410,2018-09-11,19,7.1
2410,2018-09-11,20,7.2
2410,2018-09-11,21,7.4
2410,2018-09-11,22,7.4
2410,2018-09-11,23,6.6
2410,2018-09-12,0,8.7
2410,2018-09-12,1,6.7
2410,2018-09-12,2,8.9
2410,2018-09-12,3,6.7
2410,2018-09-12,4,4.9
2410,2018-09-12,5,5.4
2410,2018-09-12,6,5.8
2410,2018-09-12,7,4.5
2410,2018-09-12,8,6.0
2410,2018-09-12,9,6.0
2410,2018-09-12,10,6.1
2410,2018-09-12,11,8.4
2410,2018-09-12,12,7.7
2410,2018-09-12,13,9.3
2410,2018-09-12,14,9.3
2410,2018-09-12,15,8.9
2410,2018-09-12,16,9.0
2410,2018-09-12,17,7.1
2410,2018-09-12,18,7.4
2410,2018-09-12,19,6.2
2410,2018-09-12,20,7.4
2410,2018-09-12,21,3.5
2410,2018-09-12,22,5.5
2410,2018-09-12,23,7.6
2410,2018-09-13,0,5.8
2410,2018-09-13,1,6.4
2410,2018-09-13,2,7.2
2410,2018-09-13,3,6.3
2410,2018-09-13,4,5.6
2410,2018-09-13,5,5.8
2410,2018-09-13,6,5.8
2410,2018-09-13,7,5.6
2410,2018-09-13,8,5.0
2410,2018-09-13,9,5.8
2410,2018-09-13,10,5.7
2410,2018-09-13,11,6.3
2410,2018-09-13,12,7.9
2410,2018-09-13,13,7.8
2410,2018-09-13,14,9.1
2410,2018-09-13,15,8.7
2410,2018-09-13,16,8.7
2410,2018-09-13,17,7.2
2410,2018-09-13,18,5.9
2410,2018-09-13,19,5.7
2410,2018-09-13,20,5.6
2410,2018-09-13,21,3.6
2410,2018-09-13,22,3.4
2410,2018-09-13,23,3.3
2410,2018-09-14,0,2.2
2410,2018-09-14,1,1.1
2410,2018-09-14,2,1.6
2410,2018-09-14,3,2.1
2410,2018-09-14,4,3.4
2410,2018-09-14,5,3.6
2410,2018-09-14,6,3.1
2410,2018-09-14,7,3.5
2410,2018-09-14,8,3.7
2410,2018-09-14,9,4.8
2410,2018-09-14,10,4.0
2410,2018-09-14,11,4.3
2410,2018-09-14,12,4.8
2410,2018-09-14,13,4.7
2410,2018-09-14,14,5.7
2410,2018-09-14,15,6.2
2410,2018-09-14,16,7.1
2410,2018-09-14,17,5.7
2410,2018-09-14,18,5.8
2410,2018-09-14,19,4.8
2410,2018-09-14,20,5.0
2410,2018-09-14,21,4.9
2410,2018-09-14,22,5.5
2410,2018-09-14,23,6.0
2410,2018-09-15,0,6.4
2410,2018-09-15,1,6.5
2410,2018-09-15,2,6.0
2410,2018-09-15,3,6.6
2410,2018-09-15,4,7.1
2410,2018-09-15,5,7.1
2410,2018-09-15,6,6.7
2410,2018-09-15,7,6.6
2410,2018-09-15,8,6.6
2410,2018-09-15,9,8.0
2410,2018-09-15,10,9.4
2410,2018-09-15,11,8.7
2410,2018-09-15,12,9.6
2410,2018-09-15,13,10.2
2410,2018-09-15,14,10.5
2410,2018-09-15,15,10.3
2410,2018-09-15,16,9.3
2410,2018-09-15,17,9.7
2410,2018-09-15,18,9.7
2410,2018-09-15,19,7.3
2410,2018-09-15,20,5.2
2410,2018-09-15,21,6.1
2410,2018-09-15,22,6.2
2410,2018-09-15,23,5.4
2410,2018-09-16,0,4.9
2410,2018-09-16,1,3.8
2410,2018-09-16,2,4.0
2410,2018-09-16,3,3.1
2410,2018-09-16,4,3.0
2410,2018-09-16,5,2.8
2410,2018-09-16,6,3.4
2410,2018-09-16,7,3.3
2410,2018-09-16,8,4.8
2410,2018-09-16,9,4.6
2410,2018-09-16,10,5.3
2410,2018-09-16,11,5.1
2410,2018-09-16,12,6.0
2410,2018-09-16,13,6.8
2410,2018-09-16,14,8.1
2410,2018-09-16,15,8.6
2410,2018-09-16,16,8.1
2410,2018-09-16,17,7.5
2410,2018-09-16,18,6.7
2410,2018-09-16,19,5.4
2410,2018-09-16,20,4.0
2410,2018-09-16,21,1.6
2410,2018-09-16,22,2.2
2410,2018-09-16,23,3.1
2410,2018-09-17,0,2.3
2410,2018-09-17,1,2.5
2410,2018-09-17,2,1.7
2410,2018-09-17,3,2.3
2410,2018-09-17,4,2.1
2410,2018-09-17,5,4.0
2410,2018-09-17,6,4.1
2410,2018-09-17,7,6.0
2410,2018-09-17,8,5.5
2410,2018-09-17,9,6.4
2410,2018-09-17,10,5.9
2410,2018-09-17,11,5.6
2410,2018-09-17,12,5.4
2410,2018-09-17,13,6.5
2410,2018-09-17,14,8.2
2410,2018-09-17,15,8.8
2410,2018-09-17,16,7.3
2410,2018-09-17,17,6.8
2410,2018-09-17,18,6.4
2410,2018-09-17,19,5.7
2410,2018-09-17,20,5.5
2410,2018-09-17,21,6.1
2410,2018-09-17,22,4.0
2410,2018-09-17,23,5.1
2410,2018-09-18,0,5.3
2410,2018-09-18,1,5.4
2410,2018-09-18,2,6.7
2410,2018-09-18,3,8.4
2410,2018-09-18,4,6.1
2410,2018-09-18,5,5.5
2410,2018-09-18,6,5.7
2410,2018-09-18,7,4.8
2410,2018-09-18,8,4.8
2410,2018-09-18,9,5.6
2410,2018-09-18,10,5.8
2410,2018-09-18,11,5.3
2410,2018-09-18,12,5.3
2410,2018-09-18,13,6.1
2410,2018-09-18,14,6.0
2410,2018-09-18,15,6.5
2410,2018-09-18,16,6.2
2410,2018-09-18,17,6.1
2410,2018-09-18,18,5.2
2410,2018-09-18,19,4.7
2410,2018-09-18,20,4.0
2410,2018-09-18,21,5.2
2410,2018-09-18,22,4.2
2410,2018-09-18,23,3.3
2410,2018-09-19,0,4.2
2410,2018-09-19,1,6.1
2410,2018-09-19,2,5.8
2410,2018-09-19,3,4.8
2410,2018-09-19,4,6.3
2410,2018-09-19,5,3.9
2410,2018-09-19,6,2.9
2410,2018-09-19,7,5.0
2410,2018-09-19,8,4.0
2410,2018-09-19,9,3.7
2410,2018-09-19,10,3.7
2410,2018-09-19,11,4.2
2410,2018-09-19,12,4.0
2410,2018-09-19,13,4.2
2410,2018-09-19,14,4.9
2410,2018-09-19,15,4.8
2410,2018-09-19,16,5.9
2410,2018-09-19,17,4.8
2410,2018-09-19,18,2.8
2410,2018-09-19,19,1.4
2410,2018-09-19,20,1.8
2410,2018-09-19,21,2.5
2410,2018-09-19,22,3.1
2410,2018-09-19,23,2.0
2410,2018-09-20,0,1.0
2410,2018-09-20,1,1.5
2410,2018-09-20,2,1.4
2410,2018-09-20,3,1.9
2410,2018-09-20,4,1.9
2410,2018-09-20,5,1.6
2410,2018-09-20,6,1.7
2410,2018-09-20,7,1.6
2410,2018-09-20,8,1.9
2410,2018-09-20,9,2.9
2410,2018-09-20,10,3.4
2410,2018-09-20,11,3.9
2410,2018-09-20,12,4.2
2410,2018-09-20,13,4.9
2410,2018-09-20,14,5.2
2410,2018-09-20,15,5.6
2410,2018-09-20,16,4.7
2410,2018-09-20,17,4.1
2410,2018-09-20,18,2.9
2410,2018-09-20,19,2.5
2410,2018-09-20,20,2.1
2410,2018-09-20,21,1.4
2410,2018-09-20,22,1.5
2410,2018-09-20,23,0.9
2410,2018-09-21,0,1.0
2410,2018-09-21,1,1.7
2410,2018-09-21,2,1.5
2410,2018-09-21,3,1.1
2410,2018-09-21,4,1.3
2410,2018-09-21,5,1.0
2410,2018-09-21,6,1.3
2410,2018-09-21,7,1.9
2410,2018-09-21,8,1.7
2410,2018-09-21,9,4.0
2410,2018-09-21,10,5.1
2410,2018-09-21,11,6.3
2410,2018-09-21,12,7.1
2410,2018-09-21,13,6.6
2410,2018-09-21,14,7.1
2410,2018-09-21,15,6.0
2410,2018-09-21,16,7.0
2410,2018-09-21,17,6.4
2410,2018-09-21,18,5.4
2410,2018-09-21,19,5.7
2410,2018-09-21,20,6.8
2410,2018-09-21,21,5.0
2410,2018-09-21,22,5.6
2410,2018-09-21,23,5.1
2410,2018-09-22,0,4.8
2410,2018-09-22,1,4.6
2410,2018-09-22,2,4.8
2410,2018-09-22,3,4.1
2410,2018-09-22,4,4.4
2410,2018-09-22,5,4.7
2410,2018-09-22,6,4.2
2410,2018-09-22,7,5.0
2410,2018-09-22,8,4.4
2410,2018-09-22,9,4.8
2410,2018-09-22,10,4.2
2410,2018-09-22,11,6.2
2410,2018-09-22,12,5.1
2410,2018-09-22,13,4.7
2410,2018-09-22,14,5.2
2410,2018-09-22,15,5.3
2410,2018-09-22,16,5.1
2410,2018-09-22,17,4.2
2410,2018-09-22,18,2.7
2410,2018-09-22,19,3.0
2410,2018-09-22,20,2.8
2410,2018-09-22,21,3.6
2410,2018-09-22,22,3.4
2410,2018-09-22,23,2.2
2410,2018-09-23,0,2.7
2410,2018-09-23,1,4.0
2410,2018-09-23,2,4.6
2410,2018-09-23,3,3.5
2410,2018-09-23,4,6.9
2410,2018-09-23,5,4.9
2410,2018-09-23,6,5.8
2410,2018-09-23,7,7.1
2410,2018-09-23,8,4.5
2410,2018-09-23,9,4.9
2410,2018-09-23,10,4.6
2410,2018-09-23,11,4.7
2410,2018-09-23,12,5.1
2410,2018-09-23,13,4.8
2410,2018-09-23,14,5.6
2410,2018-09-23,15,6.1
2410,2018-09-23,16,5.5
2410,2018-09-23,17,4.8
2410,2018-09-23,18,4.1
2410,2018-09-23,19,3.2
2410,2018-09-23,20,2.3
2410,2018-09-23,21,4.0
2410,2018-09-23,22,3.9
2410,2018-09-23,23,4.3
2410,2018-09-24,0,4.5
2410,2018-09-24,1,2.1
2410,2018-09-24,2,1.2
2410,2018-09-24,3,1.3
2410,2018-09-24,4,1.0
2410,2018-09-24,5,1.1
2410,2018-09-24,6,1.2
2410,2018-09-24,7,2.0
2410,2018-09-24,8,2.9
2410,2018-09-24,9,3.3
2410,2018-09-24,10,3.5
2410,2018-09-24,11,3.7
2410,2018-09-24,12,3.8
2410,2018-09-24,13,3.9
2410,2018-09-24,14,4.2
2410,2018-09-24,15,4.7
2410,2018-09-24,16,4.1
