site,date,start_hour,solar_radiation
3187,2018-07-14,17,337.0
3187,2018-07-14,18,119.0
3187,2018-07-14,19,12.0
3187,2018-07-14,20,0.0
3187,2018-07-14,21,0.0
3187,2018-07-14,22,0.0
3187,2018-07-14,23,0.0
3187,2018-07-15,0,0.0
3187,2018-07-15,1,0.0
3187,2018-07-15,2,0.0
3187,2018-07-15,3,0.0
3187,2018-07-15,4,1.0
3187,2018-07-15,5,40.0
3187,2018-07-15,6,197.0
3187,2018-07-15,7,429.0
3187,2018-07-15,8,626.0
3187,2018-07-15,9,794.0
3187,2018-07-15,10,918.0
3187,2018-07-15,11,988.0
3187,2018-07-15,12,1008.0
3187,2018-07-15,13,976.0
3187,2018-07-15,14,889.0
3187,2018-07-15,15,750.0
3187,2018-07-15,16,563.0
3187,2018-07-15,17,351.0
3187,2018-07-15,18,126.0
3187,2018-07-15,19,13.0
3187,2018-07-15,20,0.0
3187,2018-07-15,21,0.0
3187,2018-07-15,22,0.0
3187,2018-07-15,23,0.0
3187,2018-07-16,0,0.0
3187,2018-07-16,1,0.0
3187,2018-07-16,2,0.0
3187,2018-07-16,3,0.0
3187,2018-07-16,4,1.0
3187,2018-07-16,5,56.0
3187,2018-07-16,6,199.0
3187,2018-07-16,7,440.0
3187,2018-07-16,8,635.0
3187,2018-07-16,9,805.0
3187,2018-07-16,10,926.0
3187,2018-07-16,11,995.0
3187,2018-07-16,12,1014.0
3187,2018-07-16,13,984.0
3187,2018-07-16,14,896.0
3187,2018-07-16,15,756.0
3187,2018-07-16,16,570.0
3187,2018-07-16,17,353.0
3187,2018-07-16,18,126.0
3187,2018-07-16,19,13.0
3187,2018-07-16,20,0.0
3187,2018-07-16,21,0.0
3187,2018-07-16,22,0.0
3187,2018-07-16,23,0.0
3187,2018-07-17,0,0.0
3187,2018-07-17,1,0.0
3187,2018-07-17,2,0.0
3187,2018-07-17,3,0.0
3187,2018-07-17,4,2.0
3187,2018-07-17,5,58.0
3187,2018-07-17,6,192.0
3187,2018-07-17,7,446.0
3187,2018-07-17,8,643.0
3187,2018-07-17,9,813.0
3187,2018-07-17,10,943.0
3187,2018-07-17,11,1013.0
3187,2018-07-17,12,1034.0
3187,2018-07-17,13,1002.0
3187,2018-07-17,14,909.0
3187,2018-07-17,15,763.0
3187,2018-07-17,16,574.0
3187,2018-07-17,17,358.0
3187,2018-07-17,18,128.0
3187,2018-07-17,19,12.0
3187,2018-07-17,20,0.0
3187,2018-07-17,21,0.0
3187,2018-07-17,22,0.0
3187,2018-07-17,23,0.0
3187,2018-07-18,0,0.0
3187,2018-07-18,1,0.0
3187,2018-07-18,2,0.0
3187,2018-07-18,3,0.0
3187,2018-07-18,4,1.0
3187,2018-07-18,5,58.0
3187,2018-07-18,6,177.0
3187,2018-07-18,7,439.0
3187,2018-07-18,8,639.0
3187,2018-07-18,9,803.0
3187,2018-07-18,10,930.0
3187,2018-07-18,11,956.0
3187,2018-07-18,12,962.0
3187,2018-07-18,13,940.0
3187,2018-07-18,14,854.0
3187,2018-07-18,15,737.0
3187,2018-07-18,16,551.0
3187,2018-07-18,17,344.0
3187,2018-07-18,18,120.0
3187,2018-07-18,19,9.0
3187,2018-07-18,20,0.0
3187,2018-07-18,21,0.0
3187,2018-07-18,22,0.0
3187,2018-07-18,23,0.0
3187,2018-07-19,0,0.0
3187,2018-07-19,1,0.0
3187,2018-07-19,2,0.0
3187,2018-07-19,3,0.0
3187,2018-07-19,4,1.0
3187,2018-07-19,5,52.0
3187,2018-07-19,6,166.0
3187,2018-07-19,7,424.0
3187,2018-07-19,8,624.0
3187,2018-07-19,9,794.0
3187,2018-07-19,10,919.0
3187,2018-07-19,11,993.0
3187,2018-07-19,12,1029.0
3187,2018-07-19,13,981.0
3187,2018-07-19,14,888.0
3187,2018-07-19,15,743.0
3187,2018-07-19,16,549.0
3187,2018-07-19,17,335.0
3187,2018-07-19,18,121.0
3187,2018-07-19,19,12.0
3187,2018-07-19,20,0.0
3187,2018-07-19,21,0.0
3187,2018-07-19,22,0.0
3187,2018-07-19,23,0.0
3187,2018-07-20,0,0.0
3187,2018-07-20,1,0.0
3187,2018-07-20,2,0.0
3187,2018-07-20,3,0.0
3187,2018-07-20,4,1.0
3187,2018-07-20,5,45.0
3187,2018-07-20,6,164.0
3187,2018-07-20,7,380.0
3187,2018-07-20,8,594.0
3187,2018-07-20,9,740.0
3187,2018-07-20,10,900.0
3187,2018-07-20,11,975.0
3187,2018-07-20,12,986.0
3187,2018-07-20,13,942.0
3187,2018-07-20,14,850.0
3187,2018-07-20,15,704.0
3187,2018-07-20,16,518.0
3187,2018-07-20,17,291.0
3187,2018-07-20,18,83.0
3187,2018-07-20,19,8.0
3187,2018-07-20,20,0.0
3187,2018-07-20,21,0.0
3187,2018-07-20,22,0.0
3187,2018-07-20,23,0.0
3187,2018-07-21,0,0.0
3187,2018-07-21,1,0.0
3187,2018-07-21,2,0.0
3187,2018-07-21,3,0.0
3187,2018-07-21,4,1.0
3187,2018-07-21,5,45.0
3187,2018-07-21,6,139.0
3187,2018-07-21,7,405.0
3187,2018-07-21,8,597.0
3187,2018-07-21,9,767.0
3187,2018-07-21,10,888.0
3187,2018-07-21,11,957.0
3187,2018-07-21,12,972.0
3187,2018-07-21,13,941.0
3187,2018-07-21,14,825.0
3187,2018-07-21,15,692.0
3187,2018-07-21,16,511.0
3187,2018-07-21,17,298.0
3187,2018-07-21,18,100.0
3187,2018-07-21,19,8.0
3187,2018-07-21,20,0.0
3187,2018-07-21,21,0.0
3187,2018-07-21,22,0.0
3187,2018-07-21,23,0.0
3187,2018-07-22,0,0.0
3187,2018-07-22,1,0.0
3187,2018-07-22,2,0.0
3187,2018-07-22,3,0.0
3187,2018-07-22,4,1.0
3187,2018-07-22,5,41.0
3187,2018-07-22,6,124.0
3187,2018-07-22,7,375.0
3187,2018-07-22,8,570.0
3187,2018-07-22,9,688.0
3187,2018-07-22,10,855.0
3187,2018-07-22,11,895.0
3187,2018-07-22,12,928.0
3187,2018-07-22,13,916.0
3187,2018-07-22,14,851.0
3187,2018-07-22,15,714.0
3187,2018-07-22,16,521.0
3187,2018-07-22,17,313.0
3187,2018-07-22,18,107.0
3187,2018-07-22,19,8.0
3187,2018-07-22,20,0.0
3187,2018-07-22,21,0.0
3187,2018-07-22,22,0.0
3187,2018-07-22,23,0.0
3187,2018-07-23,0,0.0
3187,2018-07-23,1,0.0
3187,2018-07-23,2,0.0
3187,2018-07-23,3,0.0
3187,2018-07-23,4,1.0
3187,2018-07-23,5,39.0
3187,2018-07-23,6,125.0
3187,2018-07-23,7,411.0
3187,2018-07-23,8,606.0
3187,2018-07-23,9,773.0
3187,2018-07-23,10,896.0
3187,2018-07-23,11,968.0
3187,2018-07-23,12,990.0
3187,2018-07-23,13,956.0
3187,2018-07-23,14,868.0
3187,2018-07-23,15,729.0
3187,2018-07-23,16,538.0
3187,2018-07-23,17,331.0
3187,2018-07-23,18,116.0
3187,2018-07-23,19,11.0
3187,2018-07-23,20,0.0
3187,2018-07-23,21,0.0
3187,2018-07-23,22,0.0
3187,2018-07-23,23,0.0
3187,2018-07-24,0,0.0
3187,2018-07-24,1,0.0
3187,2018-07-24,2,0.0
3187,2018-07-24,3,0.0
3187,2018-07-24,4,1.0
3187,2018-07-24,5,46.0
3187,2018-07-24,6,120.0
3187,2018-07-24,7,422.0
3187,2018-07-24,8,618.0
3187,2018-07-24,9,791.0
3187,2018-07-24,10,910.0
3187,2018-07-24,11,979.0
3187,2018-07-24,12,999.0
3187,2018-07-24,13,964.0
3187,2018-07-24,14,872.0
3187,2018-07-24,15,729.0
3187,2018-07-24,16,543.0
3187,2018-07-24,17,327.0
3187,2018-07-24,18,111.0
3187,2018-07-24,19,7.0
3187,2018-07-24,20,0.0
3187,2018-07-24,21,0.0
3187,2018-07-24,22,0.0
3187,2018-07-24,23,0.0
3187,2018-07-25,0,0.0
3187,2018-07-25,1,0.0
3187,2018-07-25,2,0.0
3187,2018-07-25,3,0.0
3187,2018-07-25,4,1.0
3187,2018-07-25,5,45.0
3187,2018-07-25,6,122.0
3187,2018-07-25,7,436.0
3187,2018-07-25,8,629.0
3187,2018-07-25,9,799.0
3187,2018-07-25,10,919.0
3187,2018-07-25,11,990.0
3187,2018-07-25,12,1002.0
3187,2018-07-25,13,980.0
3187,2018-07-25,14,891.0
3187,2018-07-25,15,741.0
3187,2018-07-25,16,561.0
3187,2018-07-25,17,346.0
3187,2018-07-25,18,123.0
3187,2018-07-25,19,9.0
3187,2018-07-25,20,0.0
3187,2018-07-25,21,0.0
3187,2018-07-25,22,0.0
3187,2018-07-25,23,0.0
3187,2018-07-26,0,0.0
3187,2018-07-26,1,0.0
3187,2018-07-26,2,0.0
3187,2018-07-26,3,0.0
3187,2018-07-26,4,1.0
3187,2018-07-26,5,36.0
3187,2018-07-26,6,109.0
3187,2018-07-26,7,378.0
3187,2018-07-26,8,596.0
3187,2018-07-26,9,767.0
3187,2018-07-26,10,887.0
3187,2018-07-26,11,956.0
3187,2018-07-26,12,989.0
3187,2018-07-26,13,961.0
3187,2018-07-26,14,853.0
3187,2018-07-26,15,656.0
3187,2018-07-26,16,412.0
3187,2018-07-26,17,240.0
3187,2018-07-26,18,74.0
3187,2018-07-26,19,4.0
3187,2018-07-26,20,0.0
3187,2018-07-26,21,0.0
3187,2018-07-26,22,0.0
3187,2018-07-26,23,0.0
3187,2018-07-27,0,0.0
3187,2018-07-27,1,0.0
3187,2018-07-27,2,0.0
3187,2018-07-27,3,0.0
3187,2018-07-27,4,1.0
3187,2018-07-27,5,36.0
3187,2018-07-27,6,117.0
3187,2018-07-27,7,370.0
3187,2018-07-27,8,580.0
3187,2018-07-27,9,780.0
3187,2018-07-27,10,909.0
3187,2018-07-27,11,982.0
3187,2018-07-27,12,1006.0
3187,2018-07-27,13,954.0
3187,2018-07-27,14,824.0
3187,2018-07-27,15,615.0
3187,2018-07-27,16,429.0
3187,2018-07-27,17,246.0
3187,2018-07-27,18,87.0
3187,2018-07-27,19,5.0
3187,2018-07-27,20,0.0
3187,2018-07-27,21,0.0
3187,2018-07-27,22,0.0
3187,2018-07-27,23,0.0
3187,2018-07-28,0,0.0
3187,2018-07-28,1,0.0
3187,2018-07-28,2,0.0
3187,2018-07-28,3,1.0
3187,2018-07-28,4,1.0
3187,2018-07-28,5,31.0
3187,2018-07-28,6,108.0
3187,2018-07-28,7,337.0
3187,2018-07-28,8,530.0
3187,2018-07-28,9,716.0
3187,2018-07-28,10,841.0
3187,2018-07-28,11,903.0
3187,2018-07-28,12,916.0
3187,2018-07-28,13,879.0
3187,2018-07-28,14,782.0
3187,2018-07-28,15,637.0
3187,2018-07-28,16,454.0
3187,2018-07-28,17,255.0
3187,2018-07-28,18,79.0
3187,2018-07-28,19,3.0
3187,2018-07-28,20,0.0
3187,2018-07-28,21,0.0
3187,2018-07-28,22,0.0
3187,2018-07-28,23,0.0
3187,2018-07-29,0,0.0
3187,2018-07-29,1,0.0
3187,2018-07-29,2,0.0
3187,2018-07-29,3,0.0
3187,2018-07-29,4,1.0
3187,2018-07-29,5,40.0
3187,2018-07-29,6,114.0
3187,2018-07-29,7,373.0
3187,2018-07-29,8,547.0
3187,2018-07-29,9,471.0
3187,2018-07-29,10,573.0
3187,2018-07-29,11,671.0
3187,2018-07-29,12,581.0
3187,2018-07-29,13,458.0
3187,2018-07-29,14,400.0
3187,2018-07-29,15,278.0
3187,2018-07-29,16,153.0
3187,2018-07-29,17,70.0
3187,2018-07-29,18,27.0
3187,2018-07-29,19,2.0
3187,2018-07-29,20,0.0
3187,2018-07-29,21,0.0
3187,2018-07-29,22,0.0
3187,2018-07-29,23,0.0
3187,2018-07-30,0,0.0
3187,2018-07-30,1,0.0
3187,2018-07-30,2,0.0
3187,2018-07-30,3,0.0
3187,2018-07-30,4,1.0
3187,2018-07-30,5,24.0
3187,2018-07-30,6,94.0
3187,2018-07-30,7,312.0
3187,2018-07-30,9,704.0
3187,2018-07-30,10,798.0
3187,2018-07-30,11,930.0
3187,2018-07-30,12,945.0
3187,2018-07-30,13,755.0
3187,2018-07-30,14,500.0
3187,2018-07-30,15,448.0
3187,2018-07-30,16,366.0
3187,2018-07-30,17,216.0
3187,2018-07-30,18,68.0
3187,2018-07-30,19,4.0
3187,2018-07-30,20,0.0
3187,2018-07-30,21,0.0
3187,2018-07-30,22,0.0
3187,2018-07-30,23,0.0
3187,2018-07-31,0,0.0
3187,2018-07-31,1,0.0
3187,2018-07-31,2,0.0
3187,2018-07-31,3,0.0
3187,2018-07-31,4,1.0
3187,2018-07-31,5,12.0
3187,2018-07-31,6,64.0
3187,2018-07-31,7,285.0
3187,2018-07-31,8,508.0
3187,2018-07-31,9,675.0
3187,2018-07-31,10,793.0
3187,2018-07-31,11,868.0
3187,2018-07-31,12,886.0
3187,2018-07-31,13,859.0
3187,2018-07-31,14,788.0
3187,2018-07-31,15,646.0
3187,2018-07-31,16,477.0
3187,2018-07-31,17,263.0
3187,2018-07-31,18,62.0
3187,2018-07-31,19,3.0
3187,2018-07-31,20,0.0
3187,2018-07-31,21,0.0
3187,2018-07-31,22,0.0
3187,2018-07-31,23,0.0
3187,2018-08-01,0,0.0
3187,2018-08-01,1,0.0
3187,2018-08-01,2,0.0
3187,2018-08-01,3,0.0
3187,2018-08-01,4,1.0
3187,2018-08-01,5,25.0
3187,2018-08-01,6,83.0
3187,2018-08-01,7,354.0
3187,2018-08-01,8,554.0
3187,2018-08-01,9,713.0
3187,2018-08-01,10,830.0
3187,2018-08-01,11,922.0
3187,2018-08-01,12,955.0
3187,2018-08-01,13,901.0
3187,2018-08-01,14,822.0
3187,2018-08-01,15,690.0
3187,2018-08-01,16,488.0
3187,2018-08-01,17,270.0
3187,2018-08-01,18,71.0
3187,2018-08-01,19,3.0
3187,2018-08-01,20,0.0
3187,2018-08-01,21,0.0
3187,2018-08-01,22,0.0
3187,2018-08-01,23,0.0
3187,2018-08-02,0,0.0
3187,2018-08-02,1,0.0
3187,2018-08-02,2,0.0
3187,2018-08-02,3,0.0
3187,2018-08-02,4,1.0
3187,2018-08-02,5,27.0
3187,2018-08-02,6,87.0
3187,2018-08-02,7,301.0
3187,2018-08-02,8,412.0
3187,2018-08-02,9,573.0
3187,2018-08-02,10,754.0
3187,2018-08-02,11,895.0
3187,2018-08-02,12,936.0
3187,2018-08-02,13,911.0
3187,2018-08-02,14,817.0
3187,2018-08-02,15,648.0
3187,2018-08-02,16,462.0
3187,2018-08-02,17,262.0
3187,2018-08-02,18,95.0
3187,2018-08-02,19,3.0
3187,2018-08-02,20,0.0
3187,2018-08-02,21,0.0
3187,2018-08-02,22,0.0
3187,2018-08-02,23,0.0
3187,2018-08-03,0,0.0
3187,2018-08-03,1,0.0
3187,2018-08-03,2,0.0
3187,2018-08-03,3,0.0
3187,2018-08-03,4,1.0
3187,2018-08-03,5,29.0
3187,2018-08-03,6,69.0
3187,2018-08-03,7,393.0
3187,2018-08-03,8,596.0
3187,2018-08-03,13,689.0
3187,2018-08-03,14,667.0
3187,2018-08-03,15,575.0
3187,2018-08-03,16,323.0
3187,2018-08-03,17,184.0
3187,2018-08-03,18,44.0
3187,2018-08-03,19,2.0
3187,2018-08-03,20,0.0
3187,2018-08-03,21,0.0
3187,2018-08-03,22,0.0
3187,2018-08-03,23,0.0
3187,2018-08-04,0,0.0
3187,2018-08-04,1,0.0
3187,2018-08-04,2,0.0
3187,2018-08-04,3,0.0
3187,2018-08-04,4,1.0
3187,2018-08-04,5,15.0
3187,2018-08-04,6,77.0
3187,2018-08-04,7,266.0
3187,2018-08-04,8,480.0
3187,2018-08-04,9,699.0
3187,2018-08-04,10,823.0
3187,2018-08-04,11,825.0
3187,2018-08-04,12,901.0
3187,2018-08-04,13,889.0
3187,2018-08-04,14,815.0
3187,2018-08-04,15,724.0
3187,2018-08-04,16,531.0
3187,2018-08-04,17,307.0
3187,2018-08-04,18,92.0
3187,2018-08-04,19,2.0
3187,2018-08-04,20,0.0
3187,2018-08-04,21,0.0
3187,2018-08-04,22,0.0
3187,2018-08-04,23,0.0
3187,2018-08-05,0,0.0
3187,2018-08-05,1,0.0
3187,2018-08-05,2,1.0
3187,2018-08-05,3,0.0
3187,2018-08-05,4,1.0
3187,2018-08-05,5,25.0
3187,2018-08-05,6,66.0
3187,2018-08-05,7,393.0
3187,2018-08-05,8,541.0
3187,2018-08-05,9,669.0
3187,2018-08-05,10,816.0
3187,2018-08-05,11,830.0
3187,2018-08-05,12,880.0
3187,2018-08-05,13,821.0
3187,2018-08-05,14,714.0
3187,2018-08-05,15,644.0
3187,2018-08-05,16,440.0
3187,2018-08-05,17,233.0
3187,2018-08-05,18,61.0
3187,2018-08-05,19,1.0
3187,2018-08-05,20,0.0
3187,2018-08-05,21,0.0
3187,2018-08-05,22,0.0
3187,2018-08-05,23,0.0
3187,2018-08-06,0,0.0
3187,2018-08-06,1,0.0
3187,2018-08-06,2,0.0
3187,2018-08-06,3,0.0
3187,2018-08-06,4,1.0
3187,2018-08-06,5,19.0
3187,2018-08-06,6,86.0
3187,2018-08-06,7,248.0
3187,2018-08-06,8,406.0
3187,2018-08-06,9,577.0
3187,2018-08-06,10,785.0
3187,2018-08-06,11,861.0
3187,2018-08-06,12,863.0
3187,2018-08-06,13,803.0
3187,2018-08-06,14,685.0
3187,2018-08-06,15,520.0
3187,2018-08-06,16,378.0
3187,2018-08-06,17,177.0
3187,2018-08-06,18,52.0
3187,2018-08-06,19,1.0
3187,2018-08-06,20,0.0
3187,2018-08-06,21,0.0
3187,2018-08-06,22,0.0
3187,2018-08-06,23,0.0
3187,2018-08-07,0,0.0
3187,2018-08-07,1,0.0
3187,2018-08-07,2,0.0
3187,2018-08-07,3,0.0
3187,2018-08-07,4,1.0
3187,2018-08-07,5,19.0
3187,2018-08-07,6,90.0
3187,2018-08-07,7,283.0
3187,2018-08-07,8,455.0
3187,2018-08-07,9,624.0
3187,2018-08-07,10,747.0
3187,2018-08-07,11,802.0
3187,2018-08-07,12,830.0
3187,2018-08-07,13,766.0
3187,2018-08-07,14,689.0
3187,2018-08-07,15,540.0
3187,2018-08-07,16,361.0
3187,2018-08-07,17,180.0
3187,2018-08-07,18,47.0
3187,2018-08-07,19,1.0
3187,2018-08-07,20,0.0
3187,2018-08-07,21,0.0
3187,2018-08-07,22,0.0
3187,2018-08-07,23,0.0
3187,2018-08-08,0,0.0
3187,2018-08-08,1,1.0
3187,2018-08-08,2,1.0
3187,2018-08-08,3,1.0
3187,2018-08-08,4,1.0
3187,2018-08-08,5,16.0
3187,2018-08-08,6,92.0
3187,2018-08-08,7,303.0
3187,2018-08-08,8,487.0
3187,2018-08-08,9,632.0
3187,2018-08-08,10,768.0
3187,2018-08-08,11,848.0
3187,2018-08-08,12,884.0
3187,2018-08-08,13,863.0
3187,2018-08-08,14,760.0
3187,2018-08-08,15,614.0
3187,2018-08-08,16,405.0
3187,2018-08-08,17,198.0
3187,2018-08-08,18,50.0
3187,2018-08-08,19,1.0
3187,2018-08-08,20,0.0
3187,2018-08-08,21,0.0
3187,2018-08-08,22,0.0
3187,2018-08-08,23,0.0
3187,2018-08-09,0,0.0
3187,2018-08-09,1,0.0
3187,2018-08-09,2,0.0
3187,2018-08-09,3,0.0
3187,2018-08-09,4,0.0
3187,2018-08-09,5,17.0
3187,2018-08-09,6,90.0
3187,2018-08-09,7,295.0
3187,2018-08-09,8,474.0
3187,2018-08-09,9,658.0
3187,2018-08-09,10,795.0
3187,2018-08-09,11,874.0
3187,2018-08-09,12,909.0
3187,2018-08-09,13,878.0
3187,2018-08-09,14,799.0
3187,2018-08-09,15,656.0
3187,2018-08-09,16,455.0
3187,2018-08-09,17,248.0
3187,2018-08-09,18,70.0
3187,2018-08-09,19,1.0
3187,2018-08-09,20,0.0
3187,2018-08-09,21,0.0
3187,2018-08-09,22,0.0
3187,2018-08-09,23,0.0
3187,2018-08-10,0,0.0
3187,2018-08-10,1,0.0
3187,2018-08-10,2,0.0
3187,2018-08-10,3,0.0
3187,2018-08-10,4,0.0
3187,2018-08-10,5,16.0
3187,2018-08-10,6,92.0
3187,2018-08-10,7,339.0
3187,2018-08-10,8,535.0
3187,2018-08-10,9,705.0
3187,2018-08-10,10,840.0
3187,2018-08-10,11,916.0
3187,2018-08-10,12,928.0
3187,2018-08-10,13,887.0
3187,2018-08-10,14,782.0
3187,2018-08-10,15,622.0
3187,2018-08-10,16,424.0
3187,2018-08-10,17,224.0
3187,2018-08-10,18,51.0
3187,2018-08-10,19,1.0
3187,2018-08-10,20,0.0
3187,2018-08-10,21,0.0
3187,2018-08-10,22,0.0
3187,2018-08-10,23,0.0
3187,2018-08-11,0,0.0
3187,2018-08-11,1,0.0
3187,2018-08-11,2,0.0
3187,2018-08-11,3,0.0
3187,2018-08-11,4,0.0
3187,2018-08-11,5,14.0
3187,2018-08-11,6,67.0
3187,2018-08-11,7,321.0
3187,2018-08-11,8,546.0
3187,2018-08-11,9,720.0
3187,2018-08-11,10,861.0
3187,2018-08-11,11,937.0
3187,2018-08-11,12,961.0
3187,2018-08-11,13,901.0
3187,2018-08-11,14,822.0
3187,2018-08-11,15,666.0
3187,2018-08-11,16,463.0
3187,2018-08-11,17,260.0
3187,2018-08-11,18,68.0
3187,2018-08-11,19,1.0
3187,2018-08-11,20,0.0
3187,2018-08-11,21,0.0
3187,2018-08-11,22,0.0
3187,2018-08-11,23,0.0
3187,2018-08-12,0,0.0
3187,2018-08-12,1,0.0
3187,2018-08-12,2,0.0
3187,2018-08-12,3,1.0
3187,2018-08-12,4,0.0
3187,2018-08-12,5,16.0
3187,2018-08-12,6,75.0
3187,2018-08-12,7,363.0
3187,2018-08-12,8,567.0
3187,2018-08-12,9,745.0
3187,2018-08-12,10,873.0
3187,2018-08-12,11,946.0
3187,2018-08-12,12,949.0
3187,2018-08-12,13,906.0
3187,2018-08-12,14,817.0
3187,2018-08-12,15,666.0
3187,2018-08-12,16,458.0
3187,2018-08-12,17,254.0
3187,2018-08-12,18,72.0
3187,2018-08-12,19,1.0
3187,2018-08-12,20,0.0
3187,2018-08-12,21,0.0
3187,2018-08-12,22,0.0
3187,2018-08-12,23,0.0
3187,2018-08-13,0,0.0
3187,2018-08-13,1,0.0
3187,2018-08-13,2,0.0
3187,2018-08-13,3,1.0
3187,2018-08-13,4,1.0
3187,2018-08-13,5,15.0
3187,2018-08-13,6,82.0
3187,2018-08-13,7,355.0
3187,2018-08-13,8,555.0
3187,2018-08-13,9,732.0
3187,2018-08-13,10,861.0
3187,2018-08-13,11,935.0
3187,2018-08-13,12,955.0
3187,2018-08-13,13,914.0
3187,2018-08-13,14,814.0
3187,2018-08-13,15,664.0
3187,2018-08-13,16,468.0
3187,2018-08-13,17,259.0
3187,2018-08-13,18,69.0
3187,2018-08-13,19,1.0
3187,2018-08-13,20,0.0
3187,2018-08-13,21,0.0
3187,2018-08-13,22,0.0
3187,2018-08-13,23,0.0
3187,2018-08-14,0,0.0
3187,2018-08-14,1,1.0
3187,2018-08-14,2,0.0
3187,2018-08-14,3,1.0
3187,2018-08-14,4,1.0
3187,2018-08-14,5,10.0
3187,2018-08-14,6,93.0
3187,2018-08-14,7,337.0
3187,2018-08-14,8,568.0
3187,2018-08-14,9,726.0
3187,2018-08-14,10,702.0
3187,2018-08-14,11,559.0
3187,2018-08-14,12,956.0
3187,2018-08-14,13,904.0
3187,2018-08-14,14,799.0
3187,2018-08-14,15,659.0
3187,2018-08-14,16,461.0
3187,2018-08-14,17,237.0
3187,2018-08-14,18,58.0
3187,2018-08-14,19,1.0
3187,2018-08-14,20,0.0
3187,2018-08-14,21,0.0
3187,2018-08-14,22,1.0
3187,2018-08-14,23,0.0
3187,2018-08-15,0,1.0
3187,2018-08-15,1,0.0
3187,2018-08-15,2,1.0
3187,2018-08-15,3,1.0
3187,2018-08-15,4,0.0
3187,2018-08-15,5,13.0
3187,2018-08-15,6,90.0
3187,2018-08-15,7,319.0
3187,2018-08-15,8,557.0
3187,2018-08-15,9,733.0
3187,2018-08-15,10,858.0
3187,2018-08-15,11,931.0
3187,2018-08-15,12,947.0
3187,2018-08-15,13,913.0
3187,2018-08-15,14,819.0
3187,2018-08-15,15,666.0
3187,2018-08-15,16,462.0
3187,2018-08-15,17,248.0
3187,2018-08-15,18,59.0
3187,2018-08-15,19,1.0
3187,2018-08-15,20,0.0
3187,2018-08-15,21,0.0
3187,2018-08-15,22,0.0
3187,2018-08-15,23,0.0
3187,2018-08-16,0,1.0
3187,2018-08-16,1,0.0
3187,2018-08-16,2,1.0
3187,2018-08-16,3,0.0
3187,2018-08-16,4,1.0
3187,2018-08-16,5,13.0
3187,2018-08-16,6,82.0
3187,2018-08-16,7,351.0
3187,2018-08-16,8,553.0
3187,2018-08-16,9,728.0
3187,2018-08-16,10,854.0
3187,2018-08-16,11,930.0
3187,2018-08-16,12,944.0
3187,2018-08-16,13,902.0
3187,2018-08-16,14,818.0
3187,2018-08-16,15,671.0
3187,2018-08-16,16,466.0
3187,2018-08-16,17,247.0
3187,2018-08-16,18,59.0
3187,2018-08-16,19,1.0
3187,2018-08-16,20,0.0
3187,2018-08-16,21,0.0
3187,2018-08-16,22,0.0
3187,2018-08-16,23,0.0
3187,2018-08-17,0,1.0
3187,2018-08-17,1,1.0
3187,2018-08-17,2,1.0
3187,2018-08-17,3,0.0
3187,2018-08-17,4,1.0
3187,2018-08-17,5,12.0
3187,2018-08-17,6,77.0
3187,2018-08-17,7,354.0
3187,2018-08-17,8,553.0
3187,2018-08-17,9,729.0
3187,2018-08-17,10,854.0
3187,2018-08-17,11,926.0
3187,2018-08-17,12,944.0
3187,2018-08-17,13,907.0
3187,2018-08-17,14,818.0
3187,2018-08-17,15,674.0
3187,2018-08-17,16,474.0
3187,2018-08-17,17,256.0
3187,2018-08-17,18,62.0
3187,2018-08-17,19,0.0
3187,2018-08-17,20,0.0
3187,2018-08-17,21,0.0
3187,2018-08-17,22,0.0
3187,2018-08-17,23,0.0
3187,2018-08-18,0,0.0
3187,2018-08-18,1,0.0
3187,2018-08-18,2,0.0
3187,2018-08-18,3,0.0
3187,2018-08-18,4,1.0
3187,2018-08-18,5,11.0
3187,2018-08-18,6,73.0
3187,2018-08-18,7,374.0
3187,2018-08-18,8,579.0
3187,2018-08-18,9,750.0
3187,2018-08-18,10,879.0
3187,2018-08-18,11,954.0
3187,2018-08-18,12,971.0
3187,2018-08-18,13,934.0
3187,2018-08-18,14,844.0
3187,2018-08-18,15,689.0
3187,2018-08-18,16,480.0
3187,2018-08-18,17,258.0
3187,2018-08-18,18,61.0
3187,2018-08-18,19,0.0
3187,2018-08-18,20,0.0
3187,2018-08-18,21,0.0
3187,2018-08-18,22,0.0
3187,2018-08-18,23,0.0
3187,2018-08-19,0,0.0
3187,2018-08-19,1,0.0
3187,2018-08-19,2,1.0
3187,2018-08-19,3,0.0
3187,2018-08-19,4,0.0
3187,2018-08-19,5,13.0
3187,2018-08-19,6,84.0
3187,2018-08-19,7,343.0
3187,2018-08-19,8,553.0
3187,2018-08-19,9,735.0
3187,2018-08-19,10,862.0
3187,2018-08-19,11,938.0
3187,2018-08-19,12,953.0
3187,2018-08-19,13,913.0
3187,2018-08-19,14,819.0
3187,2018-08-19,15,660.0
3187,2018-08-19,16,457.0
3187,2018-08-19,17,237.0
3187,2018-08-19,18,49.0
3187,2018-08-19,19,0.0
3187,2018-08-19,20,0.0
3187,2018-08-19,21,0.0
3187,2018-08-19,22,0.0
3187,2018-08-19,23,0.0
3187,2018-08-20,0,0.0
3187,2018-08-20,1,0.0
3187,2018-08-20,2,1.0
3187,2018-08-20,3,0.0
3187,2018-08-20,4,1.0
3187,2018-08-20,5,11.0
3187,2018-08-20,6,84.0
